Fecha,Origen_mineral,Bwi_kWh_t,Ley_Cu_Cabeza_Pct,Humedad_mina_Pct,Gavedad_especifica,Dwi_kWh_m3,TputBM_tph,TputSAG_tph,F_seco_tph,Fino_Cu_tph,Agua_Mineral_tph,F_humedo_tph,Agua_Pulpa_Total_tph,Agua_Adicional_Requerida_tph,Recuperacion_Rougher_Pct,Cu_Fino_C_Rougher_tph,Cu_Fino_T_Rougher_tph,Masa_C_Rougher_tph,Masa_T_Rougher_tph,Agua_C_Rougher_tph,Agua_T_Rougher_tph,Cu_Fino_C_Final_tph,Cu_Fino_T_Cleaner_tph,Masa_C_Final_tph,Masa_T_Cleaner_tph,Agua_C_Final_tph,Agua_T_Cleaner_tph,Agua_Recuperada_tph,Agua_Fresca_Makeup_tph,Masa_Relave_Total_tph,Agua_Perdida_TSF_tph,Agua_Perdida_Filtro_tph,Agua_Total_a_N4_tph,Consumo_Especifico_Agua_m3_t
2026-01-11,Cortadera_OP,13.977079301175982,0.5490444138101772,3.2989056904157357,2.7270445368824356,6.6,4426.946002440786,2932.061513240525,2932.061513240525,16.09831994792525,100.02569753462932,3032.0872107751543,5952.973375367126,5852.947677832497,86.1756157833037,13.872826345891,2.225493602034252,115.60688621575834,2816.4546270247665,346.820658647275,5606.152716719851,13.872826345891,0.0,54.190727913636714,61.41615830212162,216.76291165454685,130.05774699272817,4713.578989665199,1139.3686881672984,2877.870785326888,1233.3731937115233,6.021191990404079,5952.973375367126,0.3885896264529812
2026-01-12,Productora,19.498184796584198,0.5687487007980542,4.044002048005775,2.694017472314756,7.6,2935.2958487758883,2648.4265252568184,2648.4265252568184,15.062891453989204,111.61618367503837,2760.042708931857,5377.108399763843,5265.492216088805,88.81968821363995,13.378813225392229,1.6840782285969755,111.4901102116019,2536.9364150452166,334.4703306348057,5042.638069129038,13.378813225392229,0.0,52.26098916168839,59.22912104991351,209.04395664675357,125.42637398805212,4258.659250578125,1006.8329655106809,2596.16553609513,1112.6423726121984,5.806776573520932,5377.108399763844,0.3801626950602483
2026-01-13,Cortadera_OP,14.317775805647885,0.5914768518638798,3.0507252730593577,2.6575237678669907,6.6,4292.344081622033,2932.061513240525,2932.061513240525,17.342465133227492,92.26385845382593,3024.325371694351,5952.973375367126,5860.7095169133,87.44234144992237,15.164657577630518,2.1778075555969743,126.37214648025432,2805.689366760271,379.116439440763,5573.856935926363,15.164657577630518,0.0,59.23694366261921,67.1352028176351,236.94777465047684,142.16866479028613,4715.180962918844,1145.5285539944562,2872.824569577906,1231.2105298191025,6.581882629179912,5952.973375367126,0.39069049159490987
2026-01-14,Cortadera_OP,14.845774141801115,0.5435764737818541,4.96797652901802,2.7432920390628253,6.6,4099.187422772872,2932.061513240525,2932.061513240525,15.937996582787719,153.27899214798725,3085.340505388512,5952.973375367126,5799.694383219139,86.00530374677332,13.70752237217693,2.2304742106107884,114.22935310147442,2817.8321601390508,342.68805930442323,5610.285316062703,13.70752237217693,0.0,53.545009266316136,60.68434383515828,214.18003706526454,128.5080222391587,4713.3739996184295,1086.3203836007096,2878.516503974209,1233.649930274661,5.949445474035126,5952.973375367126,0.3704971327153721
2026-01-15,Productora,18.362205845698348,0.43364399743032456,3.876351431144184,2.57896354725774,7.6,3153.9522008170734,2648.4265252568184,2648.4265252568184,11.484742653128713,106.8023540960945,2755.228879352913,5377.108399763843,5270.306045667749,87.5940183446879,10.05994758642176,1.4247950667069524,83.83289655351467,2564.5936287033037,251.49868966054402,5125.609710103299,10.05994758642176,0.0,39.29667025946,44.53622629405467,157.18668103784,94.31200862270401,4254.543593783766,1015.762451883983,2609.1298549973585,1118.198509284582,4.3662966954955555,5377.1083997638425,0.38353431450603837
2026-01-16,Productora,19.2670318416511,0.45315606174477585,4.425041357898968,2.6819535528789,7.6,2977.2967176858747,2648.4265252568184,2648.4265252568184,12.00150534005781,122.61995269601559,2771.046477952834,5377.108399763843,5254.488447067828,87.7710317921486,10.533845067558552,1.4676602724992573,87.7820422296546,2560.644483027164,263.3461266889638,5113.76227307488,10.533845067558552,0.0,41.14783229515059,46.634209934504014,164.59132918060237,98.75479750836143,4255.131264271287,999.3571827965407,2607.2786929616677,1117.405154126429,4.571981366127844,5377.108399763844,0.37733996894613975
2026-01-17,Cortadera_OP,14.17686243353857,0.5600987067270368,3.783273029883856,2.729282729261852,6.6,4347.010707948243,2932.061513240525,2932.061513240525,16.422438616101367,115.28961329612287,3047.351126536648,5952.973375367126,5837.683762071003,86.51480749488374,14.207841154685546,2.2145974614158206,118.39867628904622,2813.6628369514788,355.1960288671387,5597.777346499987,14.207841154685546,0.0,55.499379510490414,62.89929677855581,221.99751804196165,133.19851082517704,4713.994434616581,1123.6893274544218,2876.5621337300345,1232.8123430271576,6.166597723387824,5952.973375367126,0.3832420712799154
2026-01-18,Productora,17.947034495621796,0.5406701838883549,3.723910932570065,2.640593181079424,7.6,3242.2215653719923,2648.4265252568184,2648.4265252568184,14.319252564254006,102.43981228407506,2750.8663375408933,5377.108399763843,5274.668587479769,88.56495990823515,12.681840292690493,1.6374122715635124,105.68200243908746,2542.744522817731,317.04600731726237,5060.062392446581,12.681840292690493,0.0,49.53843864332224,56.14356379576522,198.15375457328895,118.89225274397342,4257.794948826261,1016.8736386535074,2598.8880866134964,1113.8091799772126,5.504270960369137,5377.108399763843,0.3839538793906699
2026-01-19,Productora,19.17708764576185,0.5445889704511502,3.6152396752284752,2.7759523528698162,7.6,2993.9663879401087,2648.4265252568184,2648.4265252568184,14.423038747051278,99.33828354994809,2747.7648088067667,5377.108399763843,5277.770116213896,88.60051113993283,12.778886051797997,1.6441526952532808,106.49071709831665,2541.935808158502,319.47215129495,5057.636248468893,12.778886051797997,0.0,49.91752363983593,56.57319345848072,199.6700945593437,119.80205673560627,4257.9152932696,1019.8548229442958,2598.5090016169825,1113.6467149787068,5.546391515537325,5377.108399763843,0.38507952296143094
2026-01-20,Productora,18.505841944940318,0.4737108759830335,3.540945793716113,2.7038647951418886,7.6,3124.522409679355,2648.4265252568184,2648.4265252568184,12.545884492561092,97.22192324754707,2745.6484485043657,5377.108399763843,5279.886476516296,87.95750506691807,11.035046988234111,1.5108375043269806,91.95872490195093,2556.4678003548674,275.8761747058528,5101.232225057991,11.035046988234111,0.0,43.1056522977895,48.85307260416143,172.422609191158,103.45356551469482,4255.752794430855,1024.1336820854413,2605.3208729590287,1116.5660884110123,4.7895169219766105,5377.108399763843,0.3866951460872152
2026-01-21,Productora,18.375255929012052,0.5322838856598694,3.7143359733661927,2.7057838860219627,7.6,3151.2554747621875,2648.4265252568184,2648.4265252568184,14.097147617483655,102.16625719959258,2750.592782456411,5377.108399763843,5274.94214256425,88.48887941070633,12.474407955584372,1.622739661899283,103.95339962986976,2544.473125626949,311.8601988896093,5065.2482008742345,12.474407955584372,0.0,48.72815607650145,55.225243553368315,194.9126243060058,116.94757458360351,4257.537716265366,1017.4044262988846,2599.698369180317,1114.1564439344215,5.414239564055716,5377.108399763843,0.3841542956152905
2026-01-22,Cortadera_OP,13.213658553988802,0.5675366424299819,3.5551910136486526,2.7015920207843447,6.6,4761.525333887818,2932.061513240525,2932.061513240525,16.640523466227,108.08294249214563,3040.144455732671,5952.973375367126,5844.89043287498,86.73928742019143,14.433871477595039,2.2066519886319593,120.282262313292,2811.779250927233,360.846786939876,5592.126588427251,14.433871477595039,0.0,56.38231045935562,63.89995185393637,225.5292418374225,135.3175451024535,4714.274730155905,1130.6157027190757,2875.6792027811694,1232.4339440490726,6.264701162150624,5952.973375367127,0.3856043598040053
2026-01-23,Cortadera_OP,13.00190669567773,0.519938618884353,4.051032697247631,2.705195505728187,6.6,4863.4795644952765,2932.061513240525,2932.061513240525,15.244920136782445,123.79369361006151,3055.8552068505865,5952.973375367126,5829.179681757065,85.248778533083,12.99610820495104,2.248811931831405,108.30090170792535,2823.7606115326,324.90270512377606,5628.07067024335,12.99610820495104,0.0,50.76604767559,57.534854032335346,203.06419070236,121.83851442141605,4712.491789589629,1116.687892167436,2881.295465564935,1234.8409138135435,5.6406719639544445,5952.973375367126,0.3808541830124391
2026-01-24,Productora,18.81803022345208,0.48546672729237844,4.004308282267004,2.7185196370847122,7.6,3062.4142024324524,2648.4265252568184,2648.4265252568184,12.857229576907532,110.47491903329293,2758.901444290111,5377.108399763843,5266.63348073055,88.06415414999645,11.322610474026785,1.5346191028807468,94.35508728355654,2554.0714379732617,283.06526185066963,5094.043137913174,11.322610474026785,0.0,44.22894716416713,50.12614011938941,176.91578865666852,106.1494731940011,4256.109395975737,1010.524084754813,2604.197578092651,1116.0846763254217,4.914327462685237,5377.108399763843,0.3815563977772886
2026-01-25,Productora,17.897193905748768,0.49685655658414574,3.768922516184571,2.698574043490315,7.6,3253.1514347190932,2648.4265252568184,2648.4265252568184,13.158880837052168,103.72651563814878,2752.153040894967,5377.108399763843,5273.381884125694,88.16748268133136,11.601853983065002,1.557026853987166,96.68211652554169,2551.744408731277,290.04634957662506,5087.062050187218,11.601853983065002,0.0,45.319742121347666,51.36237440419402,181.27896848539066,108.7673810912344,4256.455680089127,1016.9262040365675,2603.106783135471,1115.6171927723447,5.035526902371963,5377.108399763843,0.3839737271691749
2026-01-26,Cortadera_OP,14.401727768900658,0.5223196213954452,3.9757493370817376,2.6991598734223743,6.6,4260.424069956335,2932.061513240525,2932.061513240525,15.314732595039471,121.39789206447345,3053.4594053049987,5952.973375367126,5831.575483302653,85.32652358252096,13.06752891930638,2.2472036757330915,108.89607432755317,2823.1654389129717,326.6882229826595,5626.2851523844665,13.06752891930638,0.0,51.04503484104055,57.85103948651262,204.1801393641622,122.50808361849732,4712.58035694374,1118.9951263589128,2881.016478399484,1234.721347885493,5.671670537893394,5952.973375367126,0.38164108130262087
2026-01-27,Productora,17.87737280458226,0.5430943563911722,3.953757617497206,2.6174458511570213,7.6,3257.5186418926105,2648.4265252568184,2648.4265252568184,14.383454991836603,109.02286532891365,2757.449390585732,5377.108399763843,5268.08553443493,88.5869520011807,12.741864369729722,1.6415906221068806,106.18220308108103,2542.2443221757376,318.5466092432431,5058.5617905206,12.741864369729722,0.0,49.77290769425672,56.409295386824304,199.0916307770269,119.4549784662162,4257.869383445605,1010.2161509893249,2598.653617562562,1113.708693241098,5.530323077139635,5377.1083997638425,0.38144012731913113
2026-01-28,Cortadera_OP,14.504347888364958,0.5199493057486149,3.4087658472916993,2.719357646362309,6.6,4222.045124032724,2932.061513240525,2932.061513240525,15.245233482216442,103.47430836934267,3035.5358216098675,5952.973375367126,5849.499066997783,85.24912827785448,12.996428647513115,2.2488048347033267,108.30357206260929,2823.7579411779157,324.91071618782786,5628.062659179298,12.996428647513115,0.0,50.7672994043481,57.53627265826119,203.0691976173924,121.84151857043545,4712.4921869638365,1137.0068800339468,2881.294213836177,1234.8403773583614,5.640811044927567,5952.973375367125,0.3877841153398322
2026-01-29,Productora,19.14629768447825,0.531233778385809,3.3923435243156774,2.6670956131010235,7.6,2999.7157676986503,2648.4265252568184,2648.4265252568184,14.069336297893788,92.99855622563582,2741.425081482454,5377.108399763843,5284.109843538207,88.47935283751606,12.448457704910163,1.6208785929836242,103.73714754091803,2544.6893777159003,311.2114426227541,5065.896957141089,12.448457704910163,0.0,48.62678790980532,55.11035963111271,194.5071516392213,116.70429098353279,4257.505535894985,1026.6043076432225,2599.799737347013,1114.199887434434,5.402976434422813,5377.1083997638425,0.38762801152041493
2026-01-30,Productora,17.798905075351847,0.4904588048343119,3.92908766716356,2.6493791616770364,7.6,3274.923237857941,2648.4265252568184,2648.4265252568184,12.989441082689487,108.31478274843793,2756.7413080052565,5377.108399763843,5268.793617015405,88.10944227745688,11.444924092916562,1.5445169897729247,95.37436744097135,2553.052157815847,286.12310232291406,5090.98529744093,11.444924092916562,0.0,44.706734737955315,50.66763270301604,178.82693895182126,107.2961633710928,4256.261074570591,1012.5325424448147,2603.7197905188627,1115.8799102223697,4.967414970883923,5377.108399763843,0.38231475662577774
2026-01-31,Cortadera_OP,13.83086660812651,0.5520528347570606,4.215026291952671,2.5790256614547067,6.6,4487.3356765356975,2932.061513240525,2932.061513240525,16.186528700665086,129.02562781507592,3061.087141055601,5952.973375367126,5823.947747552051,86.26859833916637,13.963891429830648,2.222637270834438,116.3657619152554,2815.6957513252696,349.0972857457662,5603.87608962136,13.963891429830648,0.0,54.54645089777597,61.819311017479436,218.18580359110388,130.91148215466234,4713.691917596671,1110.2558299553793,2877.515062342749,1233.2207410040353,6.060716766419552,5952.973375367126,0.3786604833976763
2026-02-01,Productora,18.585439731688364,0.5844519643933086,4.529088756207848,2.7027669218464445,7.6,3108.448808728989,2648.4265252568184,2648.4265252568184,15.47878085237692,125.63993200560584,2774.066457262424,5377.108399763843,5251.468467758237,88.96214822097609,13.770255964691621,1.7085248876852983,114.75213303909685,2533.6743922177216,344.2563991172905,5032.852000646553,13.770255964691621,0.0,53.79006236207665,60.9620706770202,215.1602494483066,129.09614966898394,4259.14467064174,992.3237971164972,2594.6364628947417,1111.9870555263178,5.976673595786294,5377.108399763844,0.37468428429226347
2026-02-02,Cortadera_OP,14.311429924300231,0.524816929580807,4.145516163027546,2.7724781334064996,6.6,4294.776352028352,2932.061513240525,2932.061513240525,15.387955207209469,126.80584055726018,3058.867353797785,5952.973375367126,5826.167534809866,85.40768640050815,13.142496526824129,2.2454586803853402,109.52080439020108,2822.540708850324,328.56241317060324,5624.410962196523,13.142496526824129,0.0,51.33787705790675,58.18292733229433,205.351508231627,123.21090493897623,4712.673322726871,1113.4942120829946,2880.723636182618,1234.595844078265,5.704208561989639,5952.973375367126,0.3797649561766379
2026-02-03,Cortadera_OP,14.08543745169135,0.5652366528337872,3.589181598159454,2.7499153095179456,6.6,4383.2295561512865,2932.061513240525,2932.061513240525,16.573086356468437,109.15477539182004,3041.216288632345,5952.973375367126,5843.818599975306,86.67018855122359,14.363925193908306,2.2091611625601306,119.69937661590255,2812.3621366246225,359.09812984770764,5593.875245519419,14.363925193908306,0.0,56.10908278870432,63.59029382719823,224.43633115481728,134.66179869289036,4714.18799121284,1129.6306087624662,2875.952430451821,1232.551041622209,6.234342532078258,5952.973375367127,0.3852683866492263
2026-02-04,Productora,17.720911666526902,0.6095820438474048,3.658669295683688,2.645628822077315,7.6,3292.407909873838,2648.4265252568184,2648.4265252568184,16.144332542457317,100.57694593787919,2749.003471194698,5377.108399763843,5276.5314538259645,89.19012830178366,14.399150908084293,1.745181634373024,119.99292423403578,2528.4336010227826,359.97877270210734,5017.129627061736,14.399150908084293,0.0,56.246683234704264,63.74624099933152,224.98673293881706,134.99203976329028,4259.924550283843,1016.6069035421215,2592.179842022114,1110.9342180094773,6.249631470522695,5377.108399763843,0.38385316483097104
2026-02-05,Cortadera_OP,15.505763018067448,0.5044015137892066,4.250227891020447,2.757975673519648,6.6,3880.8890754930903,2932.061513240525,2932.061513240525,14.789362658015929,130.1510107781635,3062.212524018689,5952.973375367126,5822.822364588963,84.73254442384874,12.531403284207443,2.257959373808486,104.42836070172869,2827.6331525387964,313.28508210518606,5639.68829326194,12.531403284207443,0.0,48.950794078935324,55.47756662279337,195.8031763157413,117.48190578944477,4711.915518606563,1110.9068459824002,2883.1107191615897,1235.6188796406811,5.438977119881702,5952.973375367126,0.3788825169478187
2026-02-06,Cortadera_OP,14.256208362115359,0.5427569329417143,4.136208296978425,2.7425242888222447,6.6,4316.058792139026,2932.061513240525,2932.061513240525,15.91396714122869,126.50884075070775,3058.570353991233,5952.973375367126,5826.464534616419,85.97962965906675,13.682770012094,2.2311971291346904,114.02308343411667,2818.038429806408,342.06925030235004,5610.904125064776,13.682770012094,0.0,53.44832035974218,60.57476307437449,213.79328143896873,128.2759688633813,4713.343304727455,1113.121229888964,2878.6131928807827,1233.6913683774783,5.938702262193575,5952.973375367126,0.37963774800165717
2026-02-07,Cortadera_OP,14.92589926567254,0.5634489519429247,3.9976165910592036,2.691353594016736,6.6,4071.38431041855,2932.061513240525,2932.061513240525,16.520669866675597,122.09340367527652,3054.1549169158016,5952.973375367126,5830.879971691849,86.61628595218673,14.309590652936482,2.211079213739115,119.24658877447068,2812.8149244660544,357.739766323412,5595.233609043714,14.309590652936482,0.0,55.89683848803313,63.34975028643755,223.58735395213253,134.1524123712795,4714.120612069769,1116.7593596220804,2876.164674752492,1232.6420034653536,6.210759832003681,5952.973375367126,0.38087855748559446
2026-02-08,Productora,18.525293437371815,0.5516559479835108,4.679581614006257,2.630339043478172,7.6,3120.5791389064666,2648.4265252568184,2648.4265252568184,14.610202454552256,130.0196566852184,2778.4461819420367,5377.108399763843,5247.088743078625,88.66462276010641,12.954080890816567,1.6561215637356899,107.95067409013807,2540.4758511666805,323.8520222704142,5053.25637749343,12.954080890816567,0.0,50.60187847975221,57.34879561038586,202.40751391900884,121.44450835140535,4258.132548774335,988.95619430429,2597.8246467770664,1113.353420047314,5.62243094219469,5377.108399763844,0.3734127357784225
2026-02-09,Cortadera_OP,15.14882200594789,0.5231531276659769,3.9830782565055185,2.726299170569978,6.6,3995.978563184408,2932.061513240525,2932.061513240525,15.339171511608178,121.6309609604442,3053.692474200969,5952.973375367126,5831.342414406682,85.35365570187471,13.092543639538096,2.246627872070082,109.10453032948413,2822.956982911041,327.3135909884524,5625.659784378674,13.092543639538096,0.0,51.14274859194569,57.961781737538445,204.57099436778276,122.74259662066964,4712.611377182122,1118.7310372245602,2880.9187646485793,1234.679470563677,5.682527621327298,5952.973375367126,0.38155101186405005
2026-02-10,Cortadera_OP,14.2302578863985,0.5703492440059774,4.290952915316514,2.680263052617139,6.6,4326.133150239589,2932.061513240525,2932.061513240525,16.722990674557558,131.4540085953922,3063.5155218359173,5952.973375367126,5821.519366771734,86.82340714863926,14.519470280800084,2.203520393757474,120.99558567333403,2811.065927567191,362.9867570200021,5589.986618347124,14.519470280800084,0.0,56.71668078437533,64.2789048889587,226.8667231375013,136.12003388250076,4714.380879465433,1107.1384873063007,2875.3448324561496,1232.290642481207,6.301853420486147,5952.973375367126,0.3775972919758724
2026-02-11,Cortadera_OP,13.218818268405201,0.5866783671733614,3.898851038756434,2.657883984074267,6.6,4759.094356573898,2932.061513240525,2932.061513240525,17.201770610398064,118.9545723454965,3051.0160855860217,5952.973375367126,5834.0188030216295,87.3037324353134,15.017787787838303,2.183982822559761,125.1482315653192,2806.913281675206,375.4446946959576,5577.528680671168,15.017787787838303,0.0,58.66323354624337,66.48499801907582,234.65293418497347,140.79176051098412,4714.9988327231695,1119.01997029846,2873.3982796942814,1231.4564055832634,6.518137060693707,5952.973375367126,0.3816495545012339
2026-02-12,Productora,19.809598322026723,0.6414529725522742,4.1256519387592245,2.6581752158540954,7.6,2880.550197607207,2648.4265252568184,2648.4265252568184,16.988410672122768,113.96673093002663,2762.393256186845,5377.108399763843,5263.141668833817,89.47926136699422,15.20110438740707,1.7873062847156973,126.67586989505892,2521.7506553617595,380.0276096851768,4997.080790078667,15.20110438740707,0.0,59.37931401330887,67.29655588175005,237.51725605323549,142.5103536319413,4260.9190362453055,1002.2226325885113,2589.0472112435095,1109.591661961504,6.597701557034319,5377.108399763843,0.3784219131740215
2026-02-13,Cortadera_OP,13.938135188472833,0.5274216641457116,4.589370517382765,2.744499518724831,6.6,4442.871559148562,2932.061513240525,2932.061513240525,15.46432762690911,141.03582312566496,3073.09733636619,5952.973375367126,5811.937552241461,85.49193013411036,13.220752170507064,2.2435754564020467,110.17293475422554,2821.8885784862996,330.5188042626766,5622.454571104449,13.220752170507064,0.0,51.643563166043215,58.52937158818232,206.57425266417286,123.94455159850375,4712.770365935803,1099.167186305658,2880.4179500744817,1234.4648357462063,5.738173685115912,5952.973375367125,0.37487862425193613
2026-02-14,Productora,18.658134404988523,0.5526018075313874,4.036022981483614,2.662339787613964,7.6,3093.9129989033117,2648.4265252568184,2648.4265252568184,14.635252849709897,111.38669584988995,2759.813221106708,5377.108399763843,5265.721703913953,88.67320359792474,12.97754755649434,1.6577052932155567,108.14622963745283,2540.2802956193655,324.4386889123585,5052.6697108514845,12.97754755649434,0.0,50.69354514255601,57.45268449489682,202.77418057022405,121.66450834213444,4258.161649302209,1007.5600546117439,2597.7329801142623,1113.3141343346838,5.632616126950667,5377.108399763843,0.38043723131569246
2026-02-15,Productora,18.867684318795593,0.6226734910942412,4.281068057747241,2.7121932469345795,7.6,3052.7626567400757,2648.4265252568184,2648.4265252568184,16.491049903882537,118.4519506277792,2766.8784758845977,5377.108399763843,5258.656449136064,89.30889391120695,14.727974263502652,1.7630756403798848,122.7331188625221,2525.6934063942963,368.1993565875663,5008.909043176277,14.727974263502652,0.0,57.531149466807236,65.20196939571487,230.12459786722894,138.07475872033734,4260.332317341654,998.3241317944103,2590.8953757900113,1110.3837324814333,6.392349940756359,5377.108399763843,0.37694990677440166
2026-02-16,Cortadera_OP,13.25861175362666,0.5224389241688514,4.259463753019897,2.7262167281976923,6.6,4740.428894049481,2932.061513240525,2932.061513240525,15.318230625742745,130.44641514285044,3062.5079283833757,5952.973375367126,5822.526960224276,85.33040975509111,13.07110896017614,2.2471216655666044,108.92590800146783,2823.1356052390574,326.77772400440347,5626.195651362723,13.07110896017614,0.0,51.059019375688045,57.86688862577979,204.23607750275218,122.54164650165129,4712.584796478548,1109.942163745728,2881.002493864837,1234.7153545135016,5.673224375076449,5952.973375367126,0.3785535053522857
